"","x1","x2","x3","y_true"
"30",1.00646425596304,1.24409500439773,3.09722831503809,-0.957921297473463
"31",0.990308869204753,2.25640895888685,2.96634789305845,5.8699082391395
"32",1.02457200815452,1.80091704414313,2.94701630212214,3.72355881691595
"33",0.995479983254307,0.130232400126587,3.14540729651115,-5.43323391841513
"34",0.995335173231884,3.36836649192189,3.14127892950263,9.84745591967266
"35",0.996930101486644,1.12385039853519,2.8178329591916,0.0149727684847438
"36",1.0129883251608,2.60985994948725,2.98735495262914,6.56475592892456
"37",0.988752162833771,2.03972307651946,2.98512277758693,4.40014671332458
"38",1.00537195110992,0.317984765210906,3.03304745179281,-3.94836028260469
"39",1.00463217132287,2.82935219026842,3.05010857805887,8.80371828704726
"40",0.999787412518183,-0.717468006665178,3.05643055780325,-9.29833451272887
"41",1.01653614789724,0.33809129605409,3.00195136603751,-3.68554605930338
"42",1.00963523039213,2.18292937514181,2.91719017300712,4.21582887528344
"43",1.00744839840279,0.840403636260733,3.07840038467096,-1.74345673748471
"44",0.998859112159049,2.81309331494098,2.98823370015178,9.48957294749612
"45",0.985333576634559,2.32451776132599,3.06756793463592,5.57146340210016
"46",0.987449425734897,1.49422455518946,3.17191683765254,0.900418421075177
"47",0.973647393559847,2.28135392842095,2.96809473687614,4.52166411663675
"48",1.00753487533644,1.45181509231326,3.02807437922553,0.501242522509604
"49",0.996490124463331,2.31352017642642,2.8942806148934,7.04571448875408
"50",1.0050825987745,2.25782074711649,2.83816051717276,6.64272060346844
"51",0.982403774383227,2.29021302736838,2.87632763492856,5.54854493147212
"52",0.999387132019472,3.20054197555643,2.94065307002956,10.9136970337592
"53",1.00965492476572,3.20012058870371,3.21519986864079,9.16160868889748
"54",1.03362806594908,2.57459834256844,2.84217508255484,7.26994901897767
"55",1.01433277653533,3.03180143535691,2.99301486544034,9.72576431635078
"56",0.987886665803943,3.9130240737774,3.24218916708182,12.3658863503872
"57",1.00159537473713,3.1368402185871,3.1257699001203,9.81364359058132
"58",0.995914102045183,2.90342753071093,3.01772455425187,8.61279268674843
"59",0.986333923648739,2.84606255795099,2.88146473668482,7.82843010742222
"60",0.999684086756023,2.5599230768624,3.03814507998394,6.42292071082396
"61",0.994735258978104,0.310221001508431,3.03772353508906,-4.10595963484575
"62",0.99814616567365,2.14342642844238,3.10591397094797,4.47720793562764
"63",0.992581080315579,1.66439505861993,3.06402919949298,1.87873541839621
"64",0.975104448433786,1.71026280881808,3.05297340698401,3.15440997733086
"65",0.993502165187775,3.05519713814756,2.88388328113781,9.88694790321933
"66",1.00591712518483,2.08513816743783,2.93675061974317,4.42532335530238
"67",0.99428994403012,-0.131080243749677,2.9675779980702,-6.2741296892428
"68",1.00530608331611,1.51897509337801,3.07224304946348,1.6912377050417
"69",0.982837345830386,1.17204526960016,2.86648078618126,0.524679572587179
"70",1.01681872089561,2.40219373941088,3.04312393634969,5.60162283863745
"71",0.995028966035808,3.96201965038627,3.03275245016966,14.138510300299
"72",0.980288735346022,2.19118456085816,3.24063409861215,4.66009963455136
"73",0.998055211839205,1.24324880342525,3.12969594992526,-0.967307689579967
"74",1.01108015940793,2.48045755879114,2.98019803505563,5.57579850375947
"75",0.988286822222722,2.43589213893465,3.06104284513475,6.14008122118019
"76",1.00707630262011,1.70361817556057,2.9975449661752,2.30932360481263
"77",0.986249549517008,3.11155661227809,2.8681020464824,10.2819376104853
"78",0.97170261756158,4.54105174719955,2.9655450896313,16.5218779209272
"79",1.01047220883931,2.15581524661281,2.88286072046631,4.84148013900738
"80",1.00252603361612,2.447926012791,2.91081738959064,6.13707913685559
"81",1.00367452361044,1.92894847391457,3.04257951373532,2.84958789593639
"82",1.00000107928975,1.94899182097072,3.08689924005244,3.50763790013436
"83",0.997519948812049,1.31588014963273,3.09627044706268,0.115095971987495
"84",0.995220710085889,0.992588837213233,3.10339594291244,-1.06542072919926
"85",1.0074929924786,1.87024897065024,2.95641591984917,3.33943172925397
"86",0.988941557531059,2.58297121467146,2.98649481316515,7.53680436307994
"87",1.00076466037646,3.07670787488667,2.94500421286495,10.009001855019
"88",0.997442589247593,1.57779018631558,3.12788070004095,1.90284926692527
"89",1.0009571627837,2.54700554590083,3.02339846934304,7.00299726335022
"90",1.00033748347486,1.48140432559425,2.96722010213268,1.05586668009002
"91",0.999096035450122,3.83635070767739,2.99353724806258,13.1865698254274
"92",1.02095572883141,2.45874863099473,3.03825736144237,6.02660763548945
"93",1.00848797008299,1.49271775701479,2.97749396949707,2.21572180203758
"94",0.985201789841391,2.15779832234105,2.96192901397078,4.74185195798117
"95",1.0022755041006,1.62327050391361,3.15521362444103,2.04479167841882
"96",0.992938543400436,0.944122350464182,3.1336343129621,-2.19057218962861
"97",0.993908657694259,3.90169526587107,3.10937359969156,13.4886858820972
"98",1.00491984114573,2.77928983484609,2.96046135594777,8.17487933553121
"99",0.995651583043504,1.38208793593769,2.96012324791576,0.638149849459051
"100",0.992148873023947,0.890707230155386,2.88162704336125,-0.626747471529188
